strategy_types,lookback_period,rsi_window,ma_window,rebalance_period,num_stocks,portfolio_type,combine_method,Total Return,Annual Return,Volatility,Sharpe Ratio,Max Drawdown,strategy_name
"['rsi', 'ma_crossover']",252,14,20,10,10,long,or,0.6257085418337283,0.08232025565408008,0.12973727358982057,0.6345150732421363,-0.23825548329870316,"rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",21,14,20,21,10,long_short,or,0.26943321280227894,0.03962717655977155,0.06246128450624515,0.6344278199371557,-0.11013907068527717,"momentum, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,5,20,42,5,long_short,and,0.528554219559058,0.07363417733973243,0.11606543594665612,0.6344195129166174,-0.19200388095122045,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,21,50,10,10,long,or,0.5294114189724581,0.07707754062627048,0.12150656830709129,0.6343487574389188,-0.23159522374818942,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,21,20,5,10,long,and,0.7721495068131088,0.10516531677740781,0.16580418005530542,0.634274218794297,-0.3078173887696589,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,5,100,10,5,long,or,0.6499411340770047,0.09145087942427899,0.1442242792167857,0.6340879630039112,-0.24394750063277748,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi']",21,10,50,5,3,long,and,0.7390209367631089,0.09432085293958847,0.14877231998977877,0.6339946365430658,-0.26445323728721515,"momentum, rsi (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,10,20,5,3,long,and,0.9278281639726751,0.11617520297476913,0.183314744814067,0.6337471821625895,-0.3022190187475067,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,21,10,10,3,long,or,0.5486239380722611,0.07598175267754148,0.11991121162574919,0.6336501120069201,-0.20729568570700585,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,5,100,21,10,long,and,0.8040130803009269,0.10658976343432403,0.1682430062456694,0.6335464743103856,-0.28498820477664655,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,21,100,42,5,long_short,or,0.2091466282021397,0.033138426896221596,0.05231792743218115,0.6334048102187989,-0.11850285398687022,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",21,14,50,5,10,long,and,0.6882018532516685,0.09082289255700893,0.14339143800890183,0.633391322509581,-0.24749651637034997,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'ma_crossover']",126,14,100,5,3,long,and,1.194640075769942,0.14724381044314372,0.23247146292798387,0.633384453251183,-0.3465851996283845,"momentum, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,5,20,21,3,long_short,or,0.34321600384373063,0.049239032579853736,0.07775351397046845,0.6332708332456228,-0.15972097393667328,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,21,20,21,10,long,and,0.9111985949124723,0.1145572197429916,0.1809045511783434,0.6332467535880633,-0.31167734619181875,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,5,10,5,5,long_short,and,0.12798939177864543,0.0198123664128802,0.03128966977061144,0.6331919306955677,-0.04672786052262945,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'ma_crossover']",63,14,10,5,3,long,and,0.9197096613614406,0.11538676659443081,0.18223373977783483,0.6331800397396298,-0.29867485132918625,"momentum, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,10,10,5,10,long,or,0.5942874082273257,0.08492568538668022,0.13414831657144616,0.6330730609015849,-0.24779332195266335,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,10,100,5,10,long,and,0.7235433933487316,0.09795550642983031,0.1547325380748795,0.633063398613851,-0.29946494312408956,"rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,5,50,5,5,long,and,0.7042172430087548,0.09253402906418451,0.14619825715727267,0.6329352405661108,-0.2593542887643936,"rsi, ma_crossover (AND)"
"['momentum', 'ma_crossover']",126,14,20,5,10,long,and,0.9320795696643294,0.12197958011135923,0.19272467637998805,0.6329214421450455,-0.30789842176152615,"momentum, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,10,20,10,10,long,and,0.7875073023861736,0.1021402043470081,0.1613898939519003,0.6328785641153551,-0.2836176082160802,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,5,50,5,10,long,or,0.5919913337339786,0.08024870025720698,0.12683152617729457,0.6327188726328923,-0.24570966243805292,"rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",21,14,100,21,5,long,and,0.8904152468802657,0.1155123908393656,0.18259358431445366,0.6326202055403867,-0.3066535064392646,"momentum, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,10,20,21,3,long,or,0.5594879190892379,0.07724197530996291,0.12211800250356744,0.6325191513651431,-0.1987170347655849,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi']",126,21,50,42,10,long,or,0.4847267104770774,0.07151061928871649,0.113059770492087,0.6325027812940898,-0.20742564961287124,"momentum, rsi (OR)"
"['momentum', 'rsi', 'ma_crossover']",252,21,100,21,10,long,or,0.41473264875893556,0.06869195508737236,0.10860451047853575,0.6324963372580038,-0.19259455320059482,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,5,10,42,3,long,and,0.9473474298134237,0.12352398722289015,0.19530065501052868,0.6324811722532675,-0.3563273248963562,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,10,100,10,3,long,or,0.6134277289675432,0.0871907301676873,0.13788791055922553,0.6323304908608155,-0.21661549622966392,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",21,14,20,5,3,long_short,and,0.14412569427254085,0.022174715240883103,0.035069680979512866,0.6323044470760144,-0.06727886968751995,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,14,100,5,10,long_short,or,0.05395119175923213,0.00906098675432676,0.014330187122065408,0.6323006585430269,-0.02255952541149786,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",21,14,50,42,3,long_short,and,1.0666329642409638,0.1280704129743131,0.20254950591290719,0.6322919051176613,-0.31599904086715747,"momentum, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,5,100,21,3,long,or,0.7758620156414266,0.10360616137945389,0.16386581633088146,0.6322621990314933,-0.28574659595358676,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,21,10,5,10,long,and,0.7074648365091736,0.09800713807401418,0.1550468776159824,0.632112942749848,-0.28785619845126964,"momentum, rsi, ma_crossover (AND)"
['ma_crossover'],252,14,50,42,10,long_short,and,0.4701429281147542,0.06606334200901953,0.10452715331915077,0.6320208664566764,-0.23250984308739353,ma_crossover
"['momentum', 'ma_crossover']",252,14,10,5,5,long,or,0.6055047057509932,0.09489489474686463,0.15017943116915292,0.6318767757215755,-0.24798901426723619,"momentum, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,10,20,5,10,long,and,0.732436268217932,0.10079663981446663,0.1595505433176286,0.6317536607431263,-0.28478418928468485,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi']",252,5,50,5,3,long,or,0.40952411274682965,0.06793740892857492,0.10754978035520693,0.6316833814462159,-0.18955800913757914,"momentum, rsi (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,10,20,10,3,long,and,1.0243191079151988,0.13116115057734357,0.2076508135302851,0.6316428447712977,-0.3612743056976899,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,10,20,10,5,long,or,0.5825580901392571,0.07759085779157449,0.12284598014840023,0.6316108813478739,-0.21558131972055128,"rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,10,20,21,5,long,and,1.082387286888138,0.13068213648124205,0.20693920857788048,0.6315001269180003,-0.3444159719743001,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi']",126,5,50,21,10,long,or,0.45804860263074976,0.0681207442417342,0.1079008447334176,0.6313272561492446,-0.17961746429379644,"momentum, rsi (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,10,50,10,10,long,and,0.8216494523130065,0.10563737698802078,0.16732697763122947,0.6313230447563221,-0.2892912750946123,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,14,10,5,3,long,and,0.9024304206655354,0.11895145007800045,0.18841913036746277,0.6313130192566775,-0.31758287050338807,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,14,50,10,10,long_short,and,0.12236487477020241,0.019348413637451545,0.030652927629577508,0.6312093210562356,-0.06644137651932058,"rsi, ma_crossover (AND)"
"['momentum', 'rsi']",126,21,50,5,3,long_short,or,0.17362370907815539,0.02837302695480659,0.04496524637962576,0.6309990323474067,-0.09142272839644405,"momentum, rsi (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,5,20,5,10,long,or,0.6218045480300767,0.08433266747758861,0.13365163435419403,0.63098867353987,-0.24694145218887442,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",21,14,20,5,3,long,or,0.617634503013416,0.08149811486605518,0.1291600681985433,0.6309853811843553,-0.2285511529781047,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",63,14,100,42,10,long,or,0.8930229811214241,0.11577639271730455,0.18354444887729013,0.630781227247617,-0.2890653488944044,"momentum, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,5,50,5,10,long,and,0.691363525317656,0.0911617652350456,0.14454002042193242,0.6307025899742627,-0.2639748014975779,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,10,50,42,5,long_short,or,0.3500853787005138,0.051092640700617364,0.08101308789649571,0.6306714387420285,-0.1392161097990765,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi']",21,14,50,10,10,long,and,0.7301655476491333,0.09341118000242288,0.1481541662876259,0.6304998525729933,-0.27637642534360285,"momentum, rsi (AND)"
"['rsi', 'ma_crossover']",252,14,50,10,3,long,or,0.550641118016097,0.07553954042937505,0.11981153548436829,0.6304863728186726,-0.20115724466648632,"rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,5,20,5,5,long,or,0.6470732058373623,0.0871433447348311,0.13822104481757996,0.6304636522596129,-0.22577283958882433,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,21,100,42,3,long,or,0.4292020680206563,0.06322138502605013,0.1002799188180907,0.6304491045783023,-0.1654130792901789,"rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,14,10,21,10,long_short,and,0.18778508758368417,0.030530824764463338,0.04843476615854297,0.6303493788847019,-0.059351527044516295,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,14,10,42,10,long_short,or,0.20307512206694,0.030574426635354035,0.04851018750611372,0.6302681603013955,-0.11155729196616326,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,14,50,21,3,long,and,0.7155308504396944,0.09373474659438852,0.14872702020967404,0.6302469212537312,-0.26231037301816185,"rsi, ma_crossover (AND)"
"['momentum', 'ma_crossover']",63,14,10,42,3,long,and,1.561339044920992,0.17056217421709308,0.27063797618900165,0.6302226192305693,-0.4096109401513416,"momentum, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,10,50,5,3,long,or,0.5627568336785338,0.07761973901493335,0.12317467175058573,0.630159901477994,-0.2085207624625044,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",21,14,20,5,10,long,or,0.6485895783769025,0.0848426483343383,0.13465713589249978,0.6300642574343059,-0.2566252758754788,"momentum, rsi, ma_crossover (OR)"
['ma_crossover'],252,14,50,10,5,long,and,0.8999449260540482,0.11243132968335434,0.17844903169850018,0.630047294811403,-0.2832234191739962,ma_crossover
"['rsi', 'ma_crossover']",252,5,100,10,3,long,and,0.7482912420736674,0.100645842507328,0.15975990577375193,0.6299818594651663,-0.2906965915737325,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,10,50,42,10,long_short,or,0.17881854739110836,0.02768675716775304,0.04396251356269654,0.6297810321574983,-0.08793498125658838,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,10,20,10,3,long_short,and,0.23196243867089383,0.03554698462664052,0.05645096377886426,0.6296966826977297,-0.09508704014629388,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",252,10,10,5,5,long,or,0.4235542429730943,0.06996480698150065,0.11112822389617288,0.6295862970586912,-0.20585908583040413,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",21,14,10,42,10,long_short,or,0.36644685594261084,0.05217385520288875,0.08288504957103489,0.629472449771225,-0.20352088955430814,"momentum, ma_crossover (OR)"
"['momentum', 'rsi']",252,10,50,42,10,long,or,0.31812013698769137,0.05431432029286176,0.08629698487198809,0.6293883891010905,-0.1485447282362523,"momentum, rsi (OR)"
"['momentum', 'ma_crossover']",63,14,50,21,10,long_short,and,0.322784561086251,0.04795434785164954,0.07619492493528388,0.6293640671262494,-0.16367597485968655,"momentum, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,5,20,5,5,long,or,0.6345299454229618,0.08327414073692951,0.13231791144460897,0.6293489658940831,-0.2349228656448984,"rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",21,10,10,42,3,long_short,and,0.46831622270513207,0.06457002352052754,0.1026168406253311,0.6292341795659255,-0.21458496436907248,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,5,100,21,10,long,or,0.5975151245002055,0.08373674168437972,0.1330827066678599,0.6292082854413611,-0.2464172257412912,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",63,14,100,42,10,long_short,and,0.33492541330463954,0.050839079710813806,0.08081846156533828,0.629052802121364,-0.12530323357501438,"momentum, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,10,100,10,3,long,or,0.49812728121222527,0.07185259842095726,0.11423549875890897,0.6289866040030191,-0.2030974305311769,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",63,14,20,21,5,long,or,0.813104937392122,0.10476731748377932,0.166568300897089,0.6289751226345749,-0.23788485598440012,"momentum, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,10,20,5,3,long,and,0.8802155633482776,0.11665697318389578,0.18550484768994951,0.6288621275217281,-0.31620857989683393,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi']",126,14,50,10,5,long,or,0.45839130535366035,0.06816461337649415,0.10841152364803279,0.6287580054478005,-0.19331275892028277,"momentum, rsi (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,14,20,42,10,long,or,0.5702597029535719,0.08205028585410812,0.13051444394804848,0.6286682406337216,-0.23620102446398095,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",252,21,10,5,5,long,or,0.39209653418680657,0.0653962223812512,0.10402442259397995,0.6286622001883218,-0.19532095987996545,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,5,100,10,5,long,and,0.7318070726357451,0.09885738840783409,0.15727847216571272,0.6285500300618088,-0.29156286057366054,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,10,50,5,10,long_short,or,0.046207066246414685,0.0075922435677469036,0.012082683108620214,0.628357418587791,-0.025940398694320854,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi']",126,21,50,10,10,long,or,0.44407684674134185,0.0663249422498613,0.10557867420085315,0.6282039697115779,-0.21881961713494213,"momentum, rsi (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,14,10,10,5,long,or,0.5711563764972041,0.07858740219205429,0.12511423974884414,0.6281251626498439,-0.22765098049775068,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,10,20,5,5,long,or,0.6153527063707367,0.08119490240564398,0.1293093898864361,0.627911882323102,-0.24105509199689357,"rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,5,10,42,3,long_short,and,0.45355341223794765,0.06462766648300367,0.10293931025814186,0.6278229990169574,-0.17985563054652032,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,21,20,21,3,long_short,and,0.40325455884783046,0.06099458667801749,0.09716191114027789,0.6277623192277098,-0.16715593806849238,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,10,10,5,10,long,and,0.7794223519931724,0.10595660061462131,0.16879054544215125,0.6277401399294328,-0.3086874552428617,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,5,10,5,10,long,or,0.6186929866434836,0.08398404646010937,0.13380547371563145,0.6276577790725923,-0.24945282430012095,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi']",63,21,50,10,10,long_short,or,0.11103119166244801,0.01778603738663076,0.02833861967873379,0.6276253956002653,-0.0686569029911912,"momentum, rsi (OR)"
"['momentum', 'rsi', 'ma_crossover']",21,10,50,10,10,long,and,0.7103869830829876,0.09318964723228218,0.14849595512642505,0.6275568055233779,-0.2498577689887258,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,14,50,5,5,long,or,0.5264293508610718,0.07671023704736535,0.12225238231015328,0.6274743738960613,-0.2122220769172367,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,14,50,21,3,long,and,1.0201207627402131,0.13075082282607697,0.20837695182743637,0.627472576402576,-0.3226599944418991,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,5,20,5,5,long,and,0.85521366513474,0.11404772061969726,0.1818100450995301,0.6272905358846534,-0.302192778777303,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,14,10,21,3,long_short,and,0.18938761720923414,0.028655321591526395,0.04568192468149428,0.6272792092565803,-0.06234245182261866,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,10,100,21,5,long,and,0.8817916817442677,0.1146372044500843,0.1828086006766578,0.6270886819644144,-0.3158495760656208,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,5,20,42,10,long_short,and,0.33326270572683603,0.04933974456808721,0.07868084870773491,0.6270870914390219,-0.12975447413098784,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,5,100,42,5,long_short,and,0.41970319781252474,0.06200498844870572,0.09890074659845106,0.6269415609212076,-0.16931285639944804,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,5,100,10,3,long,or,0.6625830830027544,0.09290773410427966,0.1482121497508946,0.6268563964589473,-0.23816249703399195,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",252,21,20,21,3,long_short,and,0.48379433207662936,0.07849029634889781,0.12522389004082127,0.6267996971129954,-0.1687995391082655,"momentum, rsi, ma_crossover (AND)"
